Probe	Region	Methylation
Gm13912	Promoter	4.5168066
Gm13919	Gene_body	75.35799
Gm13919	Promoter	55.65028
Gm13920	Gene_body	87.584595
Gm13920	Promoter	86.94212
Gm13933	Gene_body	0.69725597
Gm13933	Promoter	-1
Gm13934	Gene_body	1.2987014
Gm13934	Promoter	0
Gm13936	Gene_body	6.3721437
Gm13936	Promoter	4.4520655
Gm13938	Gene_body	96.91929
Gm13938	Promoter	95.789795
Gm13939	Gene_body	55.30528
Gm13939	Promoter	3.7240539
Gm13941	Gene_body	5.818997
Gm13941	Promoter	13.601191
Gm13942	Gene_body	44.257362
Gm13942	Promoter	44.249382
Gm13943	Gene_body	27.963161
Gm13943	Promoter	0.31746033
Gm13944	Gene_body	24.939829
Gm13944	Promoter	4.984232
Gm13950	Gene_body	14.556277
Gm13950	Promoter	12.500001
Gm13953	Gene_body	4.3333335
Gm13953	Promoter	-1
Gm13954	Gene_body	97.85858
Gm13954	Promoter	97.34849
Gm13962	Gene_body	29.36591
Gm13962	Promoter	12.424241
Gm13963	Gene_body	83.685135
Gm13963	Promoter	97.303024
Gm13964	Gene_body	96.17495
Gm13964	Promoter	87.347885
Gm13965	Gene_body	43.935074
Gm13965	Promoter	23.551586
Gm13966	Gene_body	96.949486
Gm13966	Promoter	98.93429
Gm13972	Gene_body	6.6450157
Gm13972	Promoter	1.8220868
Gm13974	Gene_body	8.058577
Gm13974	Promoter	0.8116883
Gm13976	Gene_body	0.35714287
Gm13976	Promoter	1.4705883
Gm13977	Gene_body	5.1170106
Gm13977	Promoter	11.687429
Gm13982	Gene_body	2.9529421
Gm13982	Promoter	3.9215689
Gm13985	Gene_body	23.34196
Gm13985	Promoter	1.2987014
Gm13986	Gene_body	21.83927
Gm13986	Promoter	0.79048
Gm13990	Gene_body	86.94127
Gm13990	Promoter	4.359568
Gm13994	Gene_body	12.689672
Gm13994	Promoter	11.92472
Gm13997	Gene_body	0.40937805
Gm13997	Promoter	2.60771
Gm13999	Gene_body	60.548397
Gm13999	Promoter	14.747475
Gm14002	Gene_body	62.11262
Gm14002	Promoter	56.777935
Gm14003	Gene_body	4.7201467
Gm14003	Promoter	11.125398
Gm14004	Gene_body	80.80514
Gm14004	Promoter	0.85714287
Gm14005	Gene_body	5.392797
Gm14005	Promoter	2.6566415
Gm14009	Gene_body	3.280385
Gm14009	Promoter	1.7216117
Gm14010	Gene_body	12.341201
Gm14010	Promoter	2.546506
Gm14011	Gene_body	70.06564
Gm14011	Promoter	67.21327
Gm14012	Gene_body	7.515874
Gm14012	Promoter	3.8056319
Gm14014	Gene_body	75.54569
Gm14014	Promoter	72.78156
Gm14015	Gene_body	76.33386
Gm14015	Promoter	77.9195
Gm14019	Gene_body	0.32242066
Gm14019	Promoter	1.0872617
Gm14022	Gene_body	23.512087
Gm14022	Promoter	4.4174867
Gm14023	Gene_body	71.52067
Gm14023	Promoter	16.245436
Gm14024	Gene_body	19.307528
Gm14024	Promoter	1.205045
Gm14025	Gene_body	4.5007405
Gm14025	Promoter	2.8489327
Gm14027	Gene_body	62.650417
Gm14027	Promoter	76.102356
Gm14029	Gene_body	2.3222384
Gm14029	Promoter	1.2819796
Gm14030	Gene_body	97.36842
Gm14030	Promoter	96.65179
Gm14031	Gene_body	4.3511167
Gm14031	Promoter	2.705628
Gm14033	Gene_body	8.366961
Gm14033	Promoter	20.444708
Gm14040	Gene_body	7.6960893
Gm14040	Promoter	5.1543207
Gm14041	Gene_body	5.7921247
Gm14041	Promoter	1.6875387
Gm14047	Gene_body	2.415242
Gm14047	Promoter	5.4838214
Gm14051	Gene_body	40.39201
Gm14051	Promoter	0.6109023
Gm14055	Gene_body	77.6219
Gm14055	Promoter	-1
Gm14061	Gene_body	45.084484
Gm14061	Promoter	3.0349793
Gm14062	Gene_body	6.4472103
Gm14062	Promoter	8.487394
Gm14064	Gene_body	6.1239657
Gm14064	Promoter	13.194446
Gm14066	Gene_body	38.539276
Gm14066	Promoter	1.2217664
Gm14074	Gene_body	5.7926927
Gm14074	Promoter	1.0204083
Gm14077	Gene_body	24.117884
Gm14077	Promoter	2.9545455
Gm14085	Gene_body	77.1599
Gm14085	Promoter	81.44841
Gm14089	Gene_body	4.7611094
Gm14089	Promoter	1.5096619
Gm14090	Gene_body	14.58874
Gm14090	Promoter	95.58093
Gm14091	Gene_body	96.380035
Gm14091	Promoter	76.181335
Gm14092	Gene_body	94.46945
Gm14092	Promoter	-1
Gm14093	Gene_body	89.60463
Gm14093	Promoter	97.28572
Gm14095	Gene_body	4.336021
Gm14095	Promoter	3.4528964
Gm14097	Gene_body	31.133383
Gm14097	Promoter	7.04329
Gm14100	Gene_body	11.67262
Gm14100	Promoter	3.2575758
Gm14102	Gene_body	88.333336
Gm14102	Promoter	92.62627
Gm14104	Gene_body	0.70107675
Gm14104	Promoter	6.2142854
Gm14105	Gene_body	4.0577254
Gm14105	Promoter	3.5
Gm14110	Gene_body	2.5765102
Gm14110	Promoter	3.7799423
Gm14114	Gene_body	1.100463
Gm14114	Promoter	0.89610386
Gm14120	Gene_body	7.679888
Gm14120	Promoter	0.3703704
Gm14123	Gene_body	7.3110437
Gm14123	Promoter	100
Gm14124	Gene_body	79.24322
Gm14124	Promoter	8.125
Gm14125	Gene_body	6.1528325
Gm14125	Promoter	-1
Gm14133	Gene_body	76.92736
Gm14133	Promoter	76.641045
Gm14135	Gene_body	33.97984
Gm14135	Promoter	28.263891
Gm14136	Gene_body	18.132185
Gm14136	Promoter	19.557613
Gm14137	Gene_body	92.06608
Gm14137	Promoter	30.368301
Gm14139	Gene_body	78.2995
Gm14139	Promoter	6.7380958
Gm14144	Gene_body	5.7072
Gm14144	Promoter	-1
Gm14145	Gene_body	14.956711
Gm14145	Promoter	-1
Gm14146	Gene_body	19.736841
Gm14146	Promoter	13.333334
Gm14149	Gene_body	40.270153
Gm14149	Promoter	59.219994
Gm14152	Gene_body	10.085647
Gm14152	Promoter	0
Gm14154	Gene_body	2.6785715
Gm14154	Promoter	3.6309524
Gm14155	Gene_body	5.007753
Gm14155	Promoter	2.7715776
Gm14157	Gene_body	3.8841329
Gm14157	Promoter	2.7932136
Gm14161	Gene_body	0.32982892
Gm14161	Promoter	0.54521745
Gm14164	Gene_body	92.99904
Gm14164	Promoter	0.96336997
Gm14167	Gene_body	33.38111
Gm14167	Promoter	2.5150213
Gm14168	Gene_body	53.80215
Gm14168	Promoter	42.732395
Gm14169	Gene_body	1.6572262
Gm14169	Promoter	1.2135475
Gm14170	Gene_body	70.48551
Gm14170	Promoter	47.461708
Gm14174	Gene_body	1.4466089
Gm14174	Promoter	2.9102564
Gm14198	Gene_body	97.88056
Gm14198	Promoter	98.26965
Gm14199	Gene_body	81.320175
Gm14199	Promoter	87.236084
Gm14204	Gene_body	1.8874085
Gm14204	Promoter	0.63068104
Gm14205	Gene_body	0.8321235
Gm14205	Promoter	0.70865756
Gm14206	Gene_body	4.37778
Gm14206	Promoter	1.1038961
Gm14207	Gene_body	0.78319675
Gm14207	Promoter	0.6688093
Gm14209	Gene_body	10.723444
Gm14209	Promoter	4.3578978
Gm14210	Gene_body	0.9166667
Gm14210	Promoter	1.6839075
Gm14211	Gene_body	4.983424
Gm14211	Promoter	2.9410174
Gm14216	Gene_body	10.423763
Gm14216	Promoter	41.742523
Gm14218	Gene_body	78.19665
Gm14218	Promoter	96.75
Gm14221	Gene_body	65.18246
Gm14221	Promoter	2.8431373
Gm14222	Gene_body	75.19629
Gm14222	Promoter	83.36131
Gm14223	Gene_body	56.217506
Gm14223	Promoter	0.96118575
Gm14224	Gene_body	3.2806458
Gm14224	Promoter	4.6323752
Gm14225	Gene_body	3.8811517
Gm14225	Promoter	0.33670035
Gm14226	Gene_body	1.3179632
Gm14226	Promoter	3.1788247
Gm14228	Gene_body	1.0802469
Gm14228	Promoter	3.137575
Gm14230	Gene_body	73.937935
Gm14230	Promoter	0.93253976
Gm14232	Gene_body	6.010587
Gm14232	Promoter	1.9070513
Gm14233	Gene_body	6.635611
Gm14233	Promoter	59.63676
Gm14235	Gene_body	2.070874
Gm14235	Promoter	0.40277776
Gm14236	Gene_body	0.49886623
Gm14236	Promoter	1.6931218
Gm14241	Gene_body	8.087633
Gm14241	Promoter	-1
Gm14242	Gene_body	96.180565
Gm14242	Promoter	96.74107
Gm14243	Gene_body	32.973904
Gm14243	Promoter	0.8531747
Gm14244	Gene_body	4.1911936
Gm14244	Promoter	2.9681432
Gm14246	Gene_body	97.713036
Gm14246	Promoter	89.40274
Gm14249	Gene_body	5.0036244
Gm14249	Promoter	9.918971
Gm14250	Gene_body	2.3613596
Gm14250	Promoter	2.7987714
Gm14252	Gene_body	94.234085
Gm14252	Promoter	96.20208
Gm14254	Gene_body	4.435319
Gm14254	Promoter	4.9061637
Gm14255	Gene_body	17.489252
Gm14255	Promoter	90.360695
Gm14256	Gene_body	0.46545666
Gm14256	Promoter	34.19131
Gm14257	Gene_body	6
Gm14257	Promoter	11.720778
Gm14258	Gene_body	4.2072716
Gm14258	Promoter	10.846561
Gm14259	Gene_body	95.04693
Gm14259	Promoter	94.92424
Gm14260	Gene_body	97.644554
Gm14260	Promoter	96.34814
Gm14261	Gene_body	0.62336475
Gm14261	Promoter	4.748337
Gm14262	Gene_body	1.8983302
Gm14262	Promoter	2.0886753
Gm14264	Gene_body	89.26245
Gm14264	Promoter	97.23506
Gm14266	Gene_body	5.2597
Gm14266	Promoter	1.292735
Gm14267	Gene_body	89.98397
Gm14267	Promoter	91.305115
Gm14268	Gene_body	69.37403
Gm14268	Promoter	96.09425
Gm14271	Gene_body	57.924458
Gm14271	Promoter	1.687967
Gm14272	Gene_body	4.4311295
Gm14272	Promoter	1.8088783
Gm14273	Gene_body	1.8371714
Gm14273	Promoter	0.8101852
Gm14275	Gene_body	1.1693548
Gm14275	Promoter	6.3862433
Gm14280	Gene_body	31.539251
Gm14280	Promoter	40.509426
Gm14285	Gene_body	0.65633935
Gm14285	Promoter	0.74214935
Gm14286	Gene_body	95.266106
Gm14286	Promoter	98.39015
Gm14290	Gene_body	3.47516
Gm14290	Promoter	1.5655152
Gm14291	Gene_body	90.65708
Gm14291	Promoter	96.771576
Gm14295	Gene_body	55.273922
Gm14295	Promoter	-1
Gm14302	Gene_body	1.7257684
Gm14302	Promoter	19.939495
Gm14316	Gene_body	4.6494284
Gm14316	Promoter	0.68607074
Gm14317	Gene_body	24.544418
Gm14317	Promoter	53.611053
Gm14318	Gene_body	2.094432
Gm14318	Promoter	6.9852295
Gm14319	Gene_body	2.9436197
Gm14319	Promoter	1.3591917
Gm14320	Gene_body	3.2350166
Gm14320	Promoter	1.3364879
Gm14321	Gene_body	1.5807385
Gm14321	Promoter	1.1212531
Gm14322	Gene_body	28.818682
Gm14322	Promoter	5
Gm14325	Gene_body	46.532383
Gm14325	Promoter	0
Gm14326	Gene_body	50.329994
Gm14326	Promoter	0
Gm14327	Gene_body	34.43966
Gm14327	Promoter	0
Gm14329	Gene_body	74.464935
Gm14329	Promoter	70.59574
Gm14330	Gene_body	26.410942
Gm14330	Promoter	6.3787346
Gm14339	Gene_body	1.3623414
Gm14339	Promoter	0.28735635
Gm14340	Gene_body	0.87220997
Gm14340	Promoter	2.40386
Gm14341	Gene_body	1.9830861
Gm14341	Promoter	1.282187
Gm14342	Gene_body	9.156989
Gm14342	Promoter	1.6094499
Gm14343	Gene_body	2.6396766
Gm14343	Promoter	0.8416933
Gm14344	Gene_body	3.7583253
Gm14344	Promoter	1.8859047
Gm14347	Gene_body	9.907513
Gm14347	Promoter	-1
Gm14372	Gene_body	95.23625
Gm14372	Promoter	98.05747
Gm14377	Gene_body	96.38631
Gm14377	Promoter	97.51801
Gm14378	Gene_body	95.45009
Gm14378	Promoter	96.744774
Gm14379	Gene_body	2.3550544
Gm14379	Promoter	16.165155
Gm14393	Gene_body	45.659657
Gm14393	Promoter	1.2987014
Gm14396	Gene_body	1.2147818
Gm14396	Promoter	3.8690476
Gm14397	Gene_body	2.5620494
Gm14397	Promoter	1.5857754
Gm14399	Gene_body	47.296776
Gm14399	Promoter	0.5555556
Gm14401	Gene_body	50.23883
Gm14401	Promoter	1.5873017
Gm14403	Gene_body	54.29618
Gm14403	Promoter	0
Gm14406	Gene_body	49.759262
Gm14406	Promoter	-1
Gm14409	Gene_body	97.30489
Gm14409	Promoter	-1
Gm14410	Gene_body	49.62396
Gm14410	Promoter	0
Gm14412	Gene_body	71.78866
Gm14412	Promoter	61.21693
Gm14418	Gene_body	33.95718
Gm14418	Promoter	0
Gm14420	Gene_body	64.64606
Gm14420	Promoter	0
Gm14424	Gene_body	0.38074848
Gm14424	Promoter	2.9669595
Gm14437	Gene_body	8.715241
Gm14437	Promoter	4.79111
Gm14443	Gene_body	67.63585
Gm14443	Promoter	0
Gm14444	Gene_body	47.53086
Gm14444	Promoter	-1
Gm14446	Gene_body	22.886349
Gm14446	Promoter	-1
Gm14453	Gene_body	95.91086
Gm14453	Promoter	96.491486
Gm14454	Gene_body	1.4324068
Gm14454	Promoter	0.5950377
Gm14455	Gene_body	73.43342
Gm14455	Promoter	3.7308202
Gm14459	Gene_body	36.36748
Gm14459	Promoter	20.970695
Gm14461	Gene_body	5.8096795
Gm14461	Promoter	11.848911
Gm14471	Gene_body	97.36144
Gm14471	Promoter	91.205795
Gm14486	Gene_body	2.4767792
Gm14486	Promoter	6.5461884
Gm14487	Gene_body	29.216942
Gm14487	Promoter	9.863938
Gm14488	Gene_body	1.5702746
Gm14488	Promoter	2.1962104
Gm14492	Gene_body	57.684464
Gm14492	Promoter	5.9616313
Gm14493	Gene_body	51.563362
Gm14493	Promoter	51.457745
Gm14495	Gene_body	12.626453
Gm14495	Promoter	12.180408
Gm14496	Gene_body	6.6863046
Gm14496	Promoter	6.984127
Gm14505	Gene_body	49.68149
Gm14505	Promoter	3.2963743
Gm14507	Gene_body	85.77678
Gm14507	Promoter	97.63001
Gm14508	Gene_body	54.004425
Gm14508	Promoter	67.73473
Gm14525	Gene_body	81.89344
Gm14525	Promoter	-1
Gm14532	Gene_body	64.13373
Gm14532	Promoter	0.6763285
Gm14540	Gene_body	96.38712
Gm14540	Promoter	96.59091
Gm14543	Gene_body	2.1536162
Gm14543	Promoter	0.8403362
Gm14546	Gene_body	52.906796
Gm14546	Promoter	3.5638216
Gm14547	Gene_body	1.2518957
Gm14547	Promoter	2.7924755
Gm14549	Gene_body	80.95155
Gm14549	Promoter	78.72289
Gm14553	Gene_body	94.28971
Gm14553	Promoter	-1
Gm14565	Gene_body	11.930406
Gm14565	Promoter	2.2389069
Gm14569	Gene_body	35.34012
Gm14569	Promoter	86.61455
Gm14573	Gene_body	90.10417
Gm14573	Promoter	89.424194
Gm14582	Gene_body	46.851257
Gm14582	Promoter	10.909092
Gm14597	Gene_body	4.0784307
Gm14597	Promoter	8.921569
Gm14616	Gene_body	4.1962695
Gm14616	Promoter	3.5871363
Gm14617	Gene_body	2.6793067
Gm14617	Promoter	11.602056
Gm14618	Gene_body	3.7536752
Gm14618	Promoter	4.9780703
Gm14632	Gene_body	17.5
Gm14632	Promoter	-1
Gm14634	Gene_body	72.247536
Gm14634	Promoter	0.35023782
Gm14635	Gene_body	27.04
Gm14635	Promoter	5.7992764
Gm14636	Gene_body	65.488914
Gm14636	Promoter	75.096436
Gm14637	Gene_body	10.396406
Gm14637	Promoter	7.6062856
Gm14640	Gene_body	9.980159
Gm14640	Promoter	2.472944
Gm14641	Gene_body	40.765926
Gm14641	Promoter	4.3796926
Gm14642	Gene_body	2.5
Gm14642	Promoter	4.0940766
Gm14643	Gene_body	44.637844
Gm14643	Promoter	-1
Gm14661	Gene_body	75.426
Gm14661	Promoter	94.37017
Gm14662	Gene_body	0.8690317
Gm14662	Promoter	1.3008276
Gm14664	Gene_body	79.28729
Gm14664	Promoter	93.52941
Gm14685	Gene_body	31.616163
Gm14685	Promoter	-1
Gm14696	Gene_body	16.893919
Gm14696	Promoter	8.783069
Gm14697	Gene_body	24.516155
Gm14697	Promoter	13.935185
Gm14698	Gene_body	4.3961353
Gm14698	Promoter	3.4560723
Gm14703	Gene_body	33.351425
Gm14703	Promoter	25.593704
Gm14705	Gene_body	1.228315
Gm14705	Promoter	3.0952384
Gm14715	Gene_body	22.297642
Gm14715	Promoter	1.9480522
Gm14717	Gene_body	39.16191
Gm14717	Promoter	4.381331
Gm14718	Gene_body	78.2968
Gm14718	Promoter	63.75
Gm14720	Gene_body	7.1358175
Gm14720	Promoter	0.71282446
Gm14744	Gene_body	17.528097
Gm14744	Promoter	-1
Gm14762	Gene_body	29.17516
Gm14762	Promoter	33.36914
Gm14764	Gene_body	98.66575
Gm14764	Promoter	95.86805
Gm14773	Gene_body	93.055565
Gm14773	Promoter	77.33766
Gm14798	Gene_body	37.955605
Gm14798	Promoter	23.180542
Gm14808	Gene_body	27.723957
Gm14808	Promoter	23.243689
Gm14809	Gene_body	95.53361
Gm14809	Promoter	96.501816
Gm14812	Gene_body	83.46037
Gm14812	Promoter	4.7001877
Gm14817	Gene_body	91.0497
Gm14817	Promoter	86.741325
Gm14818	Gene_body	92.068214
Gm14818	Promoter	93.45218
Gm14819	Gene_body	35.238094
Gm14819	Promoter	-1
Gm14820	Gene_body	62.533657
Gm14820	Promoter	14.845939
Gm14827	Gene_body	95.8545
Gm14827	Promoter	99.26471
Gm14850	Gene_body	5.447331
Gm14850	Promoter	8.575758
Gm14851	Gene_body	1.4285715
Gm14851	Promoter	-1
Gm14858	Gene_body	71.9431
Gm14858	Promoter	0.8856556
Gm14862	Gene_body	1.90045
Gm14862	Promoter	4.385561
Gm14866	Gene_body	2.612884
Gm14866	Promoter	0.40700042
Gm14872	Gene_body	0.94673634
Gm14872	Promoter	39.974087
Gm14873	Gene_body	13.804013
Gm14873	Promoter	2.6828477
Gm14902	Gene_body	28.389734
Gm14902	Promoter	0.4676175
Gm14929	Gene_body	20.497475
Gm14929	Promoter	36.109005
Gm14936	Gene_body	27.402971
Gm14936	Promoter	7.989418
Gm14950	Gene_body	62.904385
Gm14950	Promoter	-1
Gm14951	Gene_body	89.46349
Gm14951	Promoter	-1
Gm14963	Gene_body	10.025924
Gm14963	Promoter	2.2483633
Gm14964	Gene_body	1.031746
Gm14964	Promoter	1.7592593
Gm14965	Gene_body	2.6823168
Gm14965	Promoter	0.8601319
Gm14966	Gene_body	56.57137
Gm14966	Promoter	1.7548052
Gm14967	Gene_body	1.0518054
Gm14967	Promoter	2.1287355
Gm14968	Gene_body	75.86609
Gm14968	Promoter	23.269688
Gm14978	Gene_body	2.9187524
Gm14978	Promoter	8.753383
Gm15008	Gene_body	14.259608
Gm15008	Promoter	2.4531026
Gm15015	Gene_body	25.178572
Gm15015	Promoter	27.272728
Gm15017	Gene_body	19.605497
Gm15017	Promoter	6.266234
Gm15020	Gene_body	8.333333
Gm15020	Promoter	-1
Gm15024	Gene_body	1.954124
Gm15024	Promoter	1.7857143
Gm15046	Gene_body	45.037342
Gm15046	Promoter	38.008877
Gm15050	Gene_body	0.53571427
Gm15050	Promoter	0.8713219
Gm15051	Gene_body	3.4036512
Gm15051	Promoter	3.302988
Gm15053	Gene_body	0.28228363
Gm15053	Promoter	1.4399511
Gm15055	Gene_body	34.23006
Gm15055	Promoter	1.1294262
Gm15056	Gene_body	6.887319
Gm15056	Promoter	6.25
Gm15063	Gene_body	77.312096
Gm15063	Promoter	64.166664
Gm15070	Gene_body	46.561554
Gm15070	Promoter	47.759968
Gm15080	Gene_body	45.762653
Gm15080	Promoter	-1
Gm15082	Gene_body	2.0313063
Gm15082	Promoter	1.7209692
Gm15083	Gene_body	2.2217324
Gm15083	Promoter	1.0267857
Gm15085	Gene_body	33.102745
Gm15085	Promoter	-1
Gm15091	Gene_body	57.74485
Gm15091	Promoter	59.31767
Gm15093	Gene_body	54.252472
Gm15093	Promoter	-1
Gm15097	Gene_body	60.66099
Gm15097	Promoter	-1
Gm15104	Gene_body	46.58911
Gm15104	Promoter	-1
Gm15107	Gene_body	43.13317
Gm15107	Promoter	18.14059
Gm15114	Gene_body	60.520103
Gm15114	Promoter	-1
Gm15122	Gene_body	96.815475
Gm15122	Promoter	96.61616
Gm15123	Gene_body	2.2903414
Gm15123	Promoter	2.3839474
Gm15124	Gene_body	2.1491227
Gm15124	Promoter	2.3839474
Gm15127	Gene_body	43.967445
Gm15127	Promoter	11.874792
Gm15128	Gene_body	25.856886
Gm15128	Promoter	11.139636
Gm15130	Gene_body	3.393809
Gm15130	Promoter	-1
Gm15133	Gene_body	6.1161165
Gm15133	Promoter	5.050505
Gm15137	Gene_body	38.864647
Gm15137	Promoter	97.39859
Gm15138	Gene_body	30.024525
Gm15138	Promoter	6.361713
Gm15139	Gene_body	86.52015
Gm15139	Promoter	-1
Gm15140	Gene_body	65.7207
Gm15140	Promoter	-1
Gm15144	Gene_body	70.30391
Gm15144	Promoter	-1
Gm15155	Gene_body	54.959633
Gm15155	Promoter	1.6256162
Gm15156	Gene_body	2.4839487
Gm15156	Promoter	2.9359043
Gm15169	Gene_body	17.356855
Gm15169	Promoter	16.87788
Gm15178	Gene_body	0.7700602
Gm15178	Promoter	-1
Gm15179	Gene_body	1.8144394
Gm15179	Promoter	0.9320635
Gm15199	Gene_body	14.458082
Gm15199	Promoter	6.8627453
Gm15200	Gene_body	96.78373
Gm15200	Promoter	95.97291
Gm15201	Gene_body	0.58883774
Gm15201	Promoter	1.8610424
Gm15202	Gene_body	23.810957
Gm15202	Promoter	30.090923
Gm15205	Gene_body	8.96013
Gm15205	Promoter	11.144016
Gm15208	Gene_body	3.4970896
Gm15208	Promoter	6.2241073
Gm15217	Gene_body	4.812705
Gm15217	Promoter	13.543384
Gm15218	Gene_body	17.164358
Gm15218	Promoter	20.555555
Gm15219	Gene_body	49.115147
Gm15219	Promoter	9.397681
Gm15221	Gene_body	3.4950716
Gm15221	Promoter	0.72796935
Gm15222	Gene_body	0.37305248
Gm15222	Promoter	1.0020554
Gm15226	Gene_body	1.814525
Gm15226	Promoter	0.4032258
Gm15228	Gene_body	43.194813
Gm15228	Promoter	36.592262
Gm15230	Gene_body	50.977314
Gm15230	Promoter	-1
Gm15232	Gene_body	11.556824
Gm15232	Promoter	2.462406
Gm15234	Gene_body	71.77932
Gm15234	Promoter	8.437154
Gm15239	Gene_body	9.197253
Gm15239	Promoter	9.75
Gm15241	Gene_body	5.9755974
Gm15241	Promoter	14.413364
Gm15243	Gene_body	97.8728
Gm15243	Promoter	96.59091
Gm15245	Gene_body	58.889656
Gm15245	Promoter	13.641775
Gm15246	Gene_body	83.690926
Gm15246	Promoter	2.6949341
Gm15247	Gene_body	70.63739
Gm15247	Promoter	65.257515
Gm15261	Gene_body	12.212198
Gm15261	Promoter	2.2515528
Gm15262	Gene_body	94.44353
Gm15262	Promoter	-1
Gm15265	Gene_body	94.12018
Gm15265	Promoter	96.96212
Gm1527	Gene_body	13.072147
Gm1527	Promoter	0
Gm15270	Gene_body	5.139542
Gm15270	Promoter	6.3024273
Gm15271	Gene_body	6.6738944
Gm15271	Promoter	0.5026455
Gm15283	Gene_body	80.72018
Gm15283	Promoter	0.6040565
Gm15284	Gene_body	9.517251
Gm15284	Promoter	5.4966865
Gm15286	Gene_body	93.27112
Gm15286	Promoter	6.407344
Gm15287	Gene_body	53.242386
Gm15287	Promoter	1.1488223
Gm15288	Gene_body	85.8889
Gm15288	Promoter	12.5933075
Gm15290	Gene_body	71.414055
Gm15290	Promoter	1.9268079
Gm15295	Gene_body	0.63852817
Gm15295	Promoter	1.6754322
Gm15298	Gene_body	53.756283
Gm15298	Promoter	48.625267
Gm15299	Gene_body	26.153849
Gm15299	Promoter	22.249226
Gm15308	Gene_body	26.507349
Gm15308	Promoter	-1
Gm15317	Gene_body	26.615383
Gm15317	Promoter	97.67301
Gm15319	Gene_body	13.305565
Gm15319	Promoter	-1
Gm15322	Gene_body	2.3056226
Gm15322	Promoter	9.166667
Gm15323	Gene_body	7.006809
Gm15323	Promoter	5.2989216
Gm15324	Gene_body	3.1096683
Gm15324	Promoter	2.7899992
Gm15325	Gene_body	2.2117796
Gm15325	Promoter	3.1700118
Gm15326	Gene_body	1.6005373
Gm15326	Promoter	4.8215985
Gm15327	Gene_body	1.2050631
Gm15327	Promoter	0.5642391
Gm15328	Gene_body	3.8150394
Gm15328	Promoter	1.6287879
Gm15334	Gene_body	1.8315812
Gm15334	Promoter	28.631416
Gm15336	Gene_body	95.60053
Gm15336	Promoter	98.23755
Gm15337	Gene_body	40.520145
Gm15337	Promoter	1.8627739
Gm15338	Gene_body	5.5861454
Gm15338	Promoter	2.5965009
Gm15339	Gene_body	10.562025
Gm15339	Promoter	7.5959597
Gm15340	Gene_body	98.52463
Gm15340	Promoter	97.92517
Gm15341	Gene_body	3.992568
Gm15341	Promoter	1.9930071
Gm15342	Gene_body	98.86588
Gm15342	Promoter	97.51219
Gm15343	Gene_body	2.3058372
Gm15343	Promoter	1.0344827
Gm15344	Gene_body	97.5338
Gm15344	Promoter	97.6603
Gm15345	Gene_body	68.59382
Gm15345	Promoter	5.09768
Gm15346	Gene_body	97.667145
Gm15346	Promoter	92.85927
Gm15347	Gene_body	58.929165
Gm15347	Promoter	45.742825
Gm15348	Gene_body	3.1796272
Gm15348	Promoter	0.937951
Gm15350	Gene_body	97.40755
Gm15350	Promoter	97.949005
Gm15351	Gene_body	27.483831
Gm15351	Promoter	9.504606
Gm15353	Gene_body	85.23946
Gm15353	Promoter	83.5875
Gm15354	Gene_body	12.541548
Gm15354	Promoter	4.192783
Gm15356	Gene_body	3.4629216
Gm15356	Promoter	6.1904764
Gm15384	Gene_body	78.71934
Gm15384	Promoter	41.629555
Gm15386	Gene_body	5.9848485
Gm15386	Promoter	-1
Gm15389	Gene_body	24.589315
Gm15389	Promoter	41.798622
Gm15391	Gene_body	5.459115
Gm15391	Promoter	8.945638
Gm15392	Gene_body	97.69773
Gm15392	Promoter	95.193855
Gm15395	Gene_body	93.14243
Gm15395	Promoter	95.9389
Gm15396	Gene_body	2.954927
Gm15396	Promoter	0.4447933
Gm15397	Gene_body	75.681114
Gm15397	Promoter	2.2222223
Gm15398	Gene_body	92.30833
Gm15398	Promoter	97.51029
